Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
killbill-killbill-0.20.14,org.killbill.billing.invoice.usage.details,UsageConsumableInArrearAggregate,2,0,5,4,24,6,0,1,0.0,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\main\java\org\killbill\billing\invoice\usage\details\UsageConsumableInArrearAggregate.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.usage.details,UsageConsumableInArrearTierUnitAggregate,2,0,11,10,40,11,0,1,0.45454545454545453,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\main\java\org\killbill\billing\invoice\usage\details\UsageConsumableInArrearTierUnitAggregate.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.usage.details,UsageInArrearAggregate,0,0,1,0,3,1,2,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\main\java\org\killbill\billing\invoice\usage\details\UsageInArrearAggregate.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.usage.details,UsageInArrearTierUnitDetail,4,0,5,5,24,5,1,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\main\java\org\killbill\billing\invoice\usage\details\UsageInArrearTierUnitDetail.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api.invoice,TestDefaultInvoicePaymentApi,2,0,7,5,45,7,0,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\api\invoice\TestDefaultInvoicePaymentApi.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.api.migration,TestDefaultInvoiceMigrationApi,7,0,4,3,55,5,0,0,0.0,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\api\migration\TestDefaultInvoiceMigrationApi.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.annual,GenericProRationTests,0,0,2,0,8,2,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\annual\GenericProRationTests.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.annual,TestDoubleProRation,0,0,10,9,84,10,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\annual\TestDoubleProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.annual,TestLeadingProRation,0,0,11,10,81,11,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\annual\TestLeadingProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.annual,TestProRation,0,0,4,3,24,4,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\annual\TestProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.annual,TestTrailingProRation,0,0,7,6,44,7,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\annual\TestTrailingProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance,GenericProRationTestBase,0,0,16,15,104,18,0,1,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\GenericProRationTestBase.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance,ProRationInAdvanceTestBase,0,0,1,0,5,1,1,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\ProRationInAdvanceTestBase.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance,TestValidationProRation,0,0,7,5,37,7,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\TestValidationProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.monthly,GenericProRationTests,0,0,2,0,8,2,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\monthly\GenericProRationTests.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.monthly,TestDoubleProRation,0,0,10,9,84,10,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\monthly\TestDoubleProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.monthly,TestLeadingProRation,0,0,11,10,81,11,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\monthly\TestLeadingProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.monthly,TestProRation,0,0,19,18,142,19,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\monthly\TestProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.monthly,TestTrailingProRation,0,0,7,6,44,7,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\monthly\TestTrailingProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.quarterly,GenericProRationTests,0,0,2,0,8,2,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\quarterly\GenericProRationTests.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.quarterly,TestDoubleProRation,0,0,10,9,84,10,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\quarterly\TestDoubleProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.quarterly,TestLeadingProRation,0,0,11,10,81,11,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\quarterly\TestLeadingProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.quarterly,TestProRation,0,0,18,17,145,18,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\quarterly\TestProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations.inAdvance.quarterly,TestTrailingProRation,0,0,7,6,44,7,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\inAdvance\quarterly\TestTrailingProRation.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations,InternationalPriceMock,1,0,4,4,16,4,0,0,0.5,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\InternationalPriceMock.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations,InvoiceTestUtils,0,0,5,4,65,6,0,0,-1.0,1,6,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\InvoiceTestUtils.java
killbill-killbill-0.20.14,org.killbill.billing.invoice.proRations,ProRationTestBase,0,0,6,0,46,8,0,0,-1.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\invoice\src\test\java\org\killbill\billing\invoice\proRations\ProRationTestBase.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.glue,DefaultJaxrsModule,0,0,2,1,13,2,0,0,-1.0,0,5,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\glue\DefaultJaxrsModule.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.glue,TestJaxrsModule,0,0,3,1,11,3,0,0,-1.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\glue\TestJaxrsModule.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.glue,TestJaxrsModuleNoDB,1,0,2,2,17,2,0,0,0.0,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\test\java\org\killbill\billing\jaxrs\glue\TestJaxrsModuleNoDB.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,AccountEmailJson,2,0,12,12,63,16,0,1,0.3333333333333333,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\AccountEmailJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,AccountJson,25,0,59,59,368,88,0,1,0.1016949152542373,7,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\AccountJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,AccountTimelineJson,4,0,11,9,122,31,0,0,0.0,1,7,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\AccountTimelineJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,AdminPaymentJson,3,0,5,5,22,5,0,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\AdminPaymentJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,AuditLogJson,9,0,15,15,114,25,0,0,0.2,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\AuditLogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,BillingExceptionJson,11,0,21,21,162,36,0,0,0.0,2,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\BillingExceptionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,StackTraceElementJson,5,0,9,9,72,16,0,0,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\BillingExceptionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,BlockingStateJson,8,0,13,13,93,22,0,1,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\BlockingStateJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,BlockPriceJson,4,0,7,7,49,13,0,0,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\BlockPriceJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,BulkSubscriptionsBundleJson,1,0,5,5,25,7,0,0,0.0,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\BulkSubscriptionsBundleJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,BundleJson,5,0,10,10,84,18,0,1,0.0,4,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\BundleJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,BundleTimelineJson,4,0,9,9,73,16,0,1,0.0,3,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\BundleTimelineJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,CatalogJson,42,0,104,98,798,185,0,0,0.057692307692307696,2,12,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CatalogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,UnitJson,2,0,6,6,33,9,0,0,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CatalogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,ProductJson,6,0,13,12,94,20,0,0,0.15384615384615385,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CatalogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PlanJson,4,0,9,9,69,15,0,0,0.0,3,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CatalogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TieredBlockJson,4,0,8,8,62,14,0,0,0.0,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CatalogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,LimitJson,3,0,7,7,52,12,0,0,0.0,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CatalogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,TierJson,4,0,8,8,62,14,0,0,0.0,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CatalogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,UsageJson,2,0,6,6,42,10,0,0,0.0,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CatalogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PhaseJson,5,0,14,10,127,32,0,0,0.0,4,8,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CatalogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PriceJson,2,0,7,7,45,11,0,0,0.2857142857142857,4,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CatalogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PriceListJson,2,0,7,7,47,11,0,0,0.0,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CatalogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,DurationJson,2,0,7,7,42,10,0,0,0.2857142857142857,4,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CatalogJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,ComboHostedPaymentPageJson,1,0,5,5,34,8,0,2,0.0,2,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\ComboHostedPaymentPageJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,ComboPaymentJson,3,0,7,7,50,11,2,1,0.0,1,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\ComboPaymentJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,ComboPaymentTransactionJson,2,0,7,7,50,12,0,2,0.0,2,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\ComboPaymentTransactionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,CreditJson,9,0,15,15,125,25,0,1,0.13333333333333333,5,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CreditJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,CustomFieldJson,5,0,10,10,76,17,0,1,0.2,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\CustomFieldJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,GatewayNotificationJson,5,0,11,11,95,23,0,1,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\GatewayNotificationJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,HostedPaymentPageBillingAddressJson,6,0,10,10,82,18,0,1,0.0,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\HostedPaymentPageBillingAddressJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,HostedPaymentPageCustomerJson,4,0,8,8,62,14,0,1,0.0,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\HostedPaymentPageCustomerJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,HostedPaymentPageFieldsJson,1,0,5,5,31,8,0,0,0.0,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\HostedPaymentPageFieldsJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,HostedPaymentPageFormDescriptorJson,5,0,10,10,79,17,0,1,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\HostedPaymentPageFormDescriptorJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,InvoiceDryRunJson,12,0,15,15,125,29,0,0,0.0,1,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\InvoiceDryRunJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,InvoiceItemJson,25,0,61,60,352,84,0,1,0.11475409836065574,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\InvoiceItemJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,InvoiceJson,17,0,25,25,214,47,0,1,0.12,3,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\InvoiceJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,InvoicePaymentJson,1,0,5,5,35,9,0,2,0.0,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\InvoicePaymentJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,InvoicePaymentTransactionJson,2,0,5,5,40,10,0,2,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\InvoicePaymentTransactionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,JsonBase,1,0,9,4,50,14,23,0,0.7777777777777778,0,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\JsonBase.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,NodeCommandJson,3,0,4,4,19,4,0,0,0.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\NodeCommandJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,NodeCommandPropertyJson,0,0,1,1,5,1,0,0,-1.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\NodeCommandPropertyJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,NodeInfoJson,9,0,10,10,49,10,0,0,0.0,0,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\NodeInfoJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,NotificationJson,5,0,10,10,72,16,0,0,0.2,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\NotificationJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,OverdueConditionJson,6,0,12,12,91,20,0,0,0.0,3,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\OverdueConditionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,OverdueJson,2,0,10,9,84,16,0,0,0.2,2,6,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\OverdueJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,OverdueStateConfigJson,8,0,13,13,107,22,0,0,0.0,2,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\OverdueStateConfigJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,OverdueStateJson,7,0,12,12,113,22,0,0,0.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\OverdueStateJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PaymentAttemptJson,12,0,17,17,146,31,0,1,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\PaymentAttemptJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PaymentJson,13,0,22,20,174,37,1,1,0.0,3,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\PaymentJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PaymentMethodJson,9,0,32,32,198,52,0,1,0.15625,7,3,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\PaymentMethodJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PaymentMethodPluginDetailJson,3,0,7,7,52,12,0,0,0.0,2,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\PaymentMethodJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PaymentTransactionJson,16,0,21,21,181,38,1,1,0.0,6,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\PaymentTransactionJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PhasePriceJson,6,0,11,11,96,22,0,0,0.0,5,4,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\PhasePriceJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PlanDetailJson,5,0,11,11,103,20,0,0,0.18181818181818182,2,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\PlanDetailJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PluginInfoJson,9,0,13,13,61,13,0,0,0.23076923076923078,0,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\PluginInfoJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PluginServiceInfoJson,2,0,3,3,14,3,0,0,0.0,1,0,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\PluginInfoJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,PluginPropertyJson,3,0,9,9,58,14,0,0,0.2222222222222222,3,1,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\PluginPropertyJson.java
killbill-killbill-0.20.14,org.killbill.billing.jaxrs.json,ProfilingDataJson,5,0,11,10,71,15,0,0,0.18181818181818182,1,2,C:\Users\soelm\Desktop\Repositories\SoftwareMaintenance\killbill-killbill-0.20.14\jaxrs\src\main\java\org\killbill\billing\jaxrs\json\ProfilingDataJson.java
