Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesApi,getNodesInfo,4,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesApi,getCurrentNodeInfo,10,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesApi,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesApi,triggerNodeCommand,10,1,2
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesApi,notifyPluginChanged,10,1,2
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesApi,computeLatestNodeInfo,13,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesApi,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesService,DefaultKillbillNodesService,7,1,5
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesService,getName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesService,getRegistrationOrdering,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesService,init,8,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesService,start,8,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesService,stop,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesService,createBootNodeInfo,19,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultKillbillNodesService,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeCommandMetadata,DefaultNodeCommandMetadata,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeCommandMetadata,getProperties,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,DefaultNodeInfo,11,1,9
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,DefaultNodeInfo,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,toPluginServiceInfo,8,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,toPluginInfo,8,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,getNodeName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,getBootTime,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,getLastUpdatedDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,getKillbillVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,getApiVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,getPlatformVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,getCommonVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,getPluginApiVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,DefaultNodeInfo,getPluginInfo,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,NodeInfoMapper,NodeInfoMapper,5,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,NodeInfoMapper,serializeNodeInfo,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,NodeInfoMapper,deserializeNodeInfo,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,NodeInfoMapper,serializeNodeCommand,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,NodeInfoMapper,deserializeNodeCommand,9,1,2
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,NodeInfoMapper,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,KillbillVersions,getKillbillVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,KillbillVersions,getApiVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,KillbillVersions,getPluginApiVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,KillbillVersions,getCommonVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,KillbillVersions,getPlatformVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,TestNodeInfoMapper,testNodeInfoSerialization,12,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,TestNodeInfoMapper,testNodeSystemCommandSerialization,12,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,TestNodeInfoMapper,testNodeCommandSerialization,10,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,KillbillVersions,getKillbillVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,KillbillVersions,getApiVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,KillbillVersions,getPluginApiVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,KillbillVersions,getCommonVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes,KillbillVersions,getPlatformVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,NodeInfoModelJson,NodeInfoModelJson,11,1,9
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,NodeInfoModelJson,getNodeName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,NodeInfoModelJson,getBootTime,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,NodeInfoModelJson,getKillbillVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,NodeInfoModelJson,getApiVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,NodeInfoModelJson,getPlatformVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,NodeInfoModelJson,getCommonVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,NodeInfoModelJson,getPluginApiVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,NodeInfoModelJson,getPluginInfo,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,NodeInfoModelJson,getUpdatedDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,NodeInfoModelJson,equals,34,11,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,NodeInfoModelJson,hashCode,12,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginInfoModelJson,PluginInfoModelJson,9,1,7
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginInfoModelJson,PluginInfoModelJson,8,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginInfoModelJson,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginInfoModelJson,getBundleSymbolicName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginInfoModelJson,getPluginName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginInfoModelJson,getVersion,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginInfoModelJson,getState,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginInfoModelJson,getPluginKey,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginInfoModelJson,isSelectedForStart,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginInfoModelJson,getServices,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginInfoModelJson,equals,28,9,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginInfoModelJson,hashCode,9,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginServiceInfoModelJson,PluginServiceInfoModelJson,4,1,2
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginServiceInfoModelJson,getServiceTypeName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginServiceInfoModelJson,getRegistrationName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginServiceInfoModelJson,equals,13,4,1
killbill-killbill-0.20.14,org.killbill.billing.util.nodes.json,PluginServiceInfoModelJson,hashCode,5,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.recordid,DefaultRecordIdApi,DefaultRecordIdApi,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.recordid,DefaultRecordIdApi,getRecordId,3,1,3
killbill-killbill-0.20.14,org.killbill.billing.util.security,AnnotationHierarchicalResolver,getAnnotation,3,1,2
killbill-killbill-0.20.14,org.killbill.billing.util.security,AnnotationHierarchicalResolver,getAnnotationFromMethod,14,3,2
killbill-killbill-0.20.14,org.killbill.billing.util.security,AnnotationHierarchicalResolver,findAnnotation,23,5,2
killbill-killbill-0.20.14,org.killbill.billing.util.security,AnnotationHierarchicalResolver,getAnnotation,12,4,2
killbill-killbill-0.20.14,org.killbill.billing.util.security,AnnotationHierarchicalResolver,searchOnInterfaces,17,4,3
killbill-killbill-0.20.14,org.killbill.billing.util.security,AnnotationHierarchicalResolver,isInterfaceWithAnnotatedMethods,17,4,1
killbill-killbill-0.20.14,org.killbill.billing.util.security,AopAllianceMethodInterceptorAdapter,AopAllianceMethodInterceptorAdapter,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security,AopAllianceMethodInterceptorAdapter,invoke,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security,AopAllianceMethodInterceptorAdapter,toString,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,AopAllianceMethodInvocationAdapter,AopAllianceMethodInvocationAdapter,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security,AopAllianceMethodInvocationAdapter,getMethod,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,AopAllianceMethodInvocationAdapter,getArguments,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,AopAllianceMethodInvocationAdapter,toString,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,AopAllianceMethodInvocationAdapter,proceed,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,AopAllianceMethodInvocationAdapter,getThis,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,PermissionAnnotationHandler,PermissionAnnotationHandler,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,PermissionAnnotationHandler,assertAuthorized,20,4,1
killbill-killbill-0.20.14,org.killbill.billing.util.security,PermissionAnnotationMethodInterceptor,PermissionAnnotationMethodInterceptor,3,1,2
killbill-killbill-0.20.14,org.killbill.billing.util.security,TestPermissionAnnotationMethodInterceptor,createRefund,0,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,TestPermissionAnnotationMethodInterceptor,createRefund,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,TestPermissionAnnotationMethodInterceptor,createRefund,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,TestPermissionAnnotationMethodInterceptor,testAOPForClass,21,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,TestPermissionAnnotationMethodInterceptor,configure,6,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,TestPermissionAnnotationMethodInterceptor,testAOPForInterface,22,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,TestPermissionAnnotationMethodInterceptor,configure,7,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,TestPermissionAnnotationMethodInterceptor,verifyAopedTester,24,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security,IAopTester,createRefund,0,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,AopTesterImpl,createRefund,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security,AopTester,createRefund,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,DefaultSecurityApi,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,login,26,5,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,getPrincipal,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,getCredentials,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,logout,6,2,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,isSubjectAuthenticated,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,getCurrentUserPermissions,13,3,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,checkCurrentUserPermissions,27,7,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,addUserRoles,3,1,4
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,updateUserPassword,3,1,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,updateUserRoles,4,1,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,invalidateUser,3,1,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,getUserRoles,9,1,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,addRoleDefinition,4,1,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,updateRoleDefinition,4,1,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,getRoleDefinition,9,1,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,sanitizeAndValidatePermissions,54,13,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,getAllPermissionsAsStrings,13,4,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,invalidateJDBCAuthorizationCache,14,2,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityApi,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityService,DefaultSecurityService,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityService,getName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityService,getRegistrationOrdering,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityService,initialize,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,DefaultSecurityService,stop,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.api,TestDefaultSecurityApi,testRetrievePermissions,15,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,DefaultUserDao,5,1,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,insertUser,21,3,4
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,inTransaction,13,3,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,getUserRoles,14,2,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,inTransaction,9,2,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,addRoleDefinition,17,3,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,inTransaction,11,3,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,updateRoleDefinition,34,5,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,inTransaction,28,5,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,apply,8,3,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,getRoleDefinition,9,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,inTransaction,4,1,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,updateUserPassword,17,2,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,inTransaction,10,2,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,updateUserRoles,36,6,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,inTransaction,31,6,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,apply,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,invalidateUser,15,2,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,inTransaction,10,2,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,inTransactionWithExceptionHandling,9,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,DefaultUserDao,throwSecurityApiException,11,3,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionDao,JDBCSessionDao,3,1,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionDao,doUpdate,5,2,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionDao,doDelete,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionDao,doCreate,7,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionDao,doReadSession,11,3,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionDao,getActiveSessions,9,2,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionDao,disableUpdatesForSession,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionDao,enableUpdatesForSession,4,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionDao,shouldUpdateSession,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionDao,toSession,9,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionSqlDao,read,0,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionSqlDao,create,0,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionSqlDao,update,0,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionSqlDao,delete,0,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,JDBCSessionSqlDao,findOldActiveSessions,0,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RedisSessionDao,doCreate,6,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RedisSessionDao,doReadSession,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RedisSessionDao,doUpdate,2,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RedisSessionDao,doDelete,2,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,RolesPermissionsModelDao,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,RolesPermissionsModelDao,10,1,8
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,RolesPermissionsModelDao,3,1,4
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,getRecordId,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,setRecordId,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,getRoleName,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,setRoleName,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,getPermission,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,setPermission,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,getIsActive,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,setIsActive,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,getCreatedDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,setCreatedDate,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,getCreatedBy,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,setCreatedBy,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,getUpdatedDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,setUpdatedDate,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,getUpdatedBy,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsModelDao,setUpdatedBy,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsSqlDao,getByRecordId,0,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsSqlDao,getByRoleName,0,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsSqlDao,create,0,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,RolesPermissionsSqlDao,unactiveEvent,0,1,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,SessionModelDao,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,SessionModelDao,13,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,toSimpleSession,13,2,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,getRecordId,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,getId,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,getStartTimestamp,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,getLastAccessTime,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,getTimeout,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,getHost,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,getSessionData,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,toString,12,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,equals,28,9,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,hashCode,10,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,SessionModelDao,serializeSessionData,7,2,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserDao,insertUser,0,1,4
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserDao,getUserRoles,0,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserDao,addRoleDefinition,0,1,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserDao,updateRoleDefinition,0,1,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserDao,getRoleDefinition,0,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserDao,updateUserPassword,0,1,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserDao,updateUserRoles,0,1,3
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserDao,invalidateUser,0,1,2
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,UserModelDao,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,UserModelDao,11,1,9
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,UserModelDao,3,1,5
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,getRecordId,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,setRecordId,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,getUsername,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,setUsername,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,getPassword,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,setPassword,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,getCreatedDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,setCreatedDate,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,getCreatedBy,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,setCreatedBy,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,getUpdatedDate,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,setUpdatedDate,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,getUpdatedBy,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,setUpdatedBy,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,getPasswordSalt,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,setPasswordSalt,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,getIsActive,3,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserModelDao,setIsActive,3,1,1
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserRolesModelDao,UserRolesModelDao,2,1,0
killbill-killbill-0.20.14,org.killbill.billing.util.security.shiro.dao,UserRolesModelDao,UserRolesModelDao,10,1,8
